"CODE";"NAME";"SECTOR";"LANGUAGE";"CURRENCY";"NPWP";"ACCOUNT_CODE";"NOTE";"ACC_VENDOR_CODE";"SHORT_NAME"
"2819";INDUSTRI KARET DELI, PT;BRTL;ID;IDR;XX;;;;INDUSTRI KARET DELI, PT
"1471";PALANG MERAH INDONESIA;BRTL;ID;IDR;"00.011.940.4-014.000";;;;PALANG MERAH INDONESIA
"2821";JAKARANA TAMA, PT;BRTL;ID;IDR;XX;;;;JAKARANA TAMA, PT
"2824";KRAFT FOODS COMPANY INDONESIA, PT;BRTL;ID;IDR;;;;;KRAFT FOODS COMPANY INDONESIA, PT
"2833";PELNI (PERSERO), PT;BRTL;ID;IDR;"01.001.637.6-051.000";;;;PELNI (PERSERO), PT
"2849";AIA, PT;BRTL;ID;IDR;;;;;AIA, PT
"2862";ITB;BRTL;ID;IDR;;;;;ITB
"2877";MAHKAMAH YUDISIAL;BRTL;ID;IDR;X;X;X;X;MAHKAMAH YUDISIAL
"2986";AQUA SOLVE SANARIA, PT;BRTL;ID;IDR;;;;;AQUA SOLVE SANARIA, PT
"2995";KEMENTRIAN NEGARA KOPERASI DAN UKM;BRTL;ID;IDR;XX;;;;KEMENTRIAN NEGARA KOPERASI DAN UKM
"3001";SAHABAT ANAS;BRTL;ID;IDR;;;;;SAHABAT ANAS
"3002";KING KOIL;BRTL;ID;IDR;;;;;KING KOIL
"3019";BANDERA UDAPANA ABIMANTRA, PT;BRTL;ID;IDR;"02.241.699.4-423.000";;;;BANDERA UDAPANA ABIMANTRA, PT
"3022";KARYA TUNAS NUSANTARA;BRTL;ID;IDR;;;;;KARYA TUNAS NUSANTARA
"3024";BAKOSURTANAL;BRTL;ID;IDR;XX;;;;BAKOSURTANAL
"3025";WANGTA AGUNG, PT;BRTL;ID;IDR;XX;;;;WANGTA AGUNG, PT
"3058";OSRAM INDONESIA, PT;BRTL;ID;IDR;;;;;OSRAM INDONESIA, PT
"3063";FORTUNE PRAMANA RANCA, PT;BRTL;ID;IDR;XX;;;;FORTUNE PRAMANA RANCA, PT
"3103";SINAR ANTJOL, PT;BRTL;ID;IDR;XX;;;;SINAR ANTJOL, PT
"1652";PARTAI KEADILAN SEJAHTERA, PL;BRTL;ID;IDR;"02.160.809.6-014.000";X;X;X;PARTAI KEADILAN SEJAHTERA, PL
"3114";TELESINDO, PT;BRTL;ID;IDR;X;X;X;X;TELESINDO, PT
"3120";PENERBIT ERLANGGA MAHAMERU, PT;BRTL;ID;IDR;"01.303.669.4-073.000";;;;PENERBIT ERLANGGA MAHAMERU, PT
"3121";GRAND CIKARANG CITY;BRTL;ID;IDR;XX;;;;GRAND CIKARANG CITY
"3122";BIRO HUKUM DAN HUMAS SEKJEN KEMENTRIAN PERTANIAN;BRTL;ID;IDR;XX;;;;BIRO HUKUM DAN HUMAS SEKJEN KEMENTRIAN PERTANIAN
"3123";KEMDIKNAS;BRTL;ID;IDR;XX;;;;KEMDIKNAS
"3142";[BANNED] MUSTIKA RATU;BRTL;ID;IDR;XX;;;;[BANNED] MUSTIKA RATU
"3152";ALWI MOHAMAD MUGEBEL;BRTL;ID;IDR;"07.047.84.176.05.000";;;;ALWI MOHAMAD MUGEBEL
"3157";BANK DKI . PT;BRTL;ID;IDR;"01.000.515.5-073.000";;;;BANK DKI . PT
"3158";YAY. AL HUSNAH WAZZIYADAH;BRTL;ID;IDR;"01.920.079.9-022.000";;;;YAY. AL HUSNAH WAZZIYADAH
"3166";LDK UKDM UNIV.PENDIDIKAN INDONESIA;BRTL;ID;IDR;;;;;LDK UKDM UNIV.PENDIDIKAN INDONESIA
"3175";[BANNED] LIMA KARSA KREASI TAMA, PT;BRTL;ID;IDR;"02.248.411.7-005.000";;hrs ada giro;;[BANNED] LIMA KARSA KREASI TAMA, PT
"3185";TEFARON;BRTL;ID;IDR;X;X;X;X;TEFARON
"3194";AQUILA PRIMA MAKMUR. PT;BRTL;ID;IDR;X;;;;AQUILA PRIMA MAKMUR. PT
"3196";KEMENTERIAN PERINDUSTRIAN ;BRTL;ID;IDR;;;;;KEMENTERIAN PERINDUSTRIAN 
"3210";PEMDA LAMPUNG BARAT (SEKDA);BRTL;ID;IDR;;;;;PEMDA LAMPUNG BARAT (SEKDA)
"3213";WRIGLEY INDONESIA, PT;BRTL;ID;IDR;XXX;;;;WRIGLEY INDONESIA, PT
"3214";CSL INDONESIA, PT;BRTL;ID;IDR;"02.998.536.3-004.000";;;;CSL INDONESIA, PT
"3222";IDEKAMI COMUNICATION ;BRTL;ID;IDR;;;;;IDEKAMI COMUNICATION 
"3252";BANDUNG SPIRIT;BRTL;ID;IDR;;;;;BANDUNG SPIRIT
"3259";DIREKTORAT BSKBS KEMENTERIAN SOSIAL RI;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;DIREKTORAT BSKBS KEMENTERIAN SOSIAL RI
"3262";ULTRA PRIMA ARTA BOGA, PT;BRTL;ID;IDR;XX;;;;ULTRA PRIMA ARTA BOGA, PT
"3266";SEA TOURNAMENT CO SDN BHD;BRTL;ID;IDR;XX;;;;SEA TOURNAMENT CO SDN BHD
"3305";KOMISI VIII DPR RI;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;KOMISI VIII DPR RI
"3306";BADAN PENGAWAS KEUANGAN DAN PEMBANGUNAN;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;BADAN PENGAWAS KEUANGAN DAN PEMBANGUNAN
"3309";BIRO HUMAS SEKJEN MPR RI;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;BIRO HUMAS SEKJEN MPR RI
"3311";COMMONSENSE MEDIA UNGGUL, PT;BRTL;ID;IDR;"02.584.585.0-071.000";;;;COMMONSENSE MEDIA UNGGUL, PT
"3322";FOKUS KOMUNIKA, PT;BRTL;ID;IDR;XX;;;;FOKUS KOMUNIKA, PT
"3323";BADAN NASIONAL SERTIFIKASI PROFESI;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;BADAN NASIONAL SERTIFIKASI PROFESI
"3327";TRIUSAHA MITRARAHARJA, PT;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;TRIUSAHA MITRARAHARJA, PT
"3337";BENDAHARA PENGELUARAN ANGGARAN LKPP;BRTL;ID;IDR;"00.441.950.3-011.000";;;;BENDAHARA PENGELUARAN ANGGARAN LKPP
"3343";KEMENPERA RI;BRTL;ID;IDR;XX;;;;KEMENPERA RI
"3368";TSU ZHI;BRTL;ID;IDR;XX;;;;TSU ZHI
"3369";BURSA EFEK INDONESIA, PT;BRTL;ID;IDR;"01.555.670.7-054.000";;;;BURSA EFEK INDONESIA, PT
"3392";DINAMIKA TIGA PILAR. PT;BRTL;ID;IDR;"31.258.071.5-043.000";;;;DINAMIKA TIGA PILAR. PT
"3407";PARTAI PEMUDA INDONESIA;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;PARTAI PEMUDA INDONESIA
"3408";PEGADAIAN SYARIAH;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;PEGADAIAN SYARIAH
"3443";GARISARTHA MEGANTARA. PT;BRTL;ID;IDR;"01.572.978.3-025.000";;;;GARISARTHA MEGANTARA. PT
"3444";MEDIA BINTANG INDONESIA. PT;BRTL;ID;IDR;"01.352.517.5-062.000";;;;MEDIA BINTANG INDONESIA. PT
"3446";BAW PROMOTION;BRTL;ID;IDR;"00.000.000.0-000.000";;;;BAW PROMOTION
"3447";INDOBUILDCO. PT;BRTL;ID;IDR;"01.002.903.1-073.000";;;;INDOBUILDCO. PT
"3448";KOMISI INFORMASI PUSAT;BRTL;ID;IDR;;;;;KOMISI INFORMASI PUSAT
"3449";KAB. HALMAHERA UTARA;BRTL;ID;IDR;;;;;KAB. HALMAHERA UTARA
"3450";[BANNED] MOTORSPORT INDOPROMO. PT;BRTL;ID;IDR;"03.078.983.8-015.000";;;;[BANNED] MOTORSPORT INDOPROMO. PT
"3473";BINTANG ILMU. PT;BRTL;ID;IDR;"02.308.540.0-609.000";;;;BINTANG ILMU. PT
"3474";GASINDO ALAM SEMESTA. PT;BRTL;ID;IDR;"02.823.867.3-034.000";;;;GASINDO ALAM SEMESTA. PT
"3475";METROPOLITAN LAND;BRTL;ID;IDR;X;;;;METROPOLITAN LAND
"3477";PEMDA MUSI RAWAS;BRTL;ID;IDR;X;;;;PEMDA MUSI RAWAS
"3485";STARINDO MUSTIKA. PT;BRTL;ID;IDR;X;;;;STARINDO MUSTIKA. PT
"3487";HOKINDA CITRALESTARI, PT;BRTL;ID;IDR;;;;;HOKINDA CITRALESTARI, PT
"3501";IRAWAN DJAYA AGUNG, PT;BRTL;ID;IDR;XX;;;;IRAWAN DJAYA AGUNG, PT
"3503";SERPONG CIPTA KREASI, PT;BRTL;ID;IDR;"02.289.394.5-415.000";;;;SERPONG CIPTA KREASI, PT
"2997";PILKADA SUMBAWA ;BRTL;ID;IDR;XX;;;;PILKADA SUMBAWA 
"3003";RADIO PAS FM SURABAYA;BRTL;ID;IDR;;;;;RADIO PAS FM SURABAYA
"3004";US EMBASSY;BRTL;ID;IDR;;;;;US EMBASSY
"3008";M-TOUCH;BRTL;ID;IDR;XX;;;;M-TOUCH
"3015";KINIKOM;BRTL;ID;IDR;;;;;KINIKOM
"3026";CAGUB SUMBAR NO.URUT 5;BRTL;ID;IDR;;;;;CAGUB SUMBAR NO.URUT 5
"3036";PMI PUSAT;BRTL;ID;IDR;;;;;PMI PUSAT
"3046";LUMAS JAYA INDUSTRI, PT;BRTL;ID;IDR;;;;;LUMAS JAYA INDUSTRI, PT
"3067";PRIMA KOMITED INDONESIA, PT;BRTL;ID;IDR;XXX;;;;PRIMA KOMITED INDONESIA, PT
"3068";TIPHONE MOBILE INDONESIA, PT;BRTL;ID;IDR;XXX;;;;TIPHONE MOBILE INDONESIA, PT
"3072";PABRIK CAT DAN TINTA PACIFIC, PT;BRTL;ID;IDR;"01.303.297.4-052.000";;;;PABRIK CAT DAN TINTA PACIFIC, PT
"3073";SINAR SIA PERKASA, PT;BRTL;ID;IDR;"03.014.519.7-008.000";;;;SINAR SIA PERKASA, PT
"3079";PRIMA GAMA ENGLISH;BRTL;ID;IDR;;;;;PRIMA GAMA ENGLISH
"3086";CELLINI INDONESIA, PT;BRTL;ID;IDR;XXX;;;;CELLINI INDONESIA, PT
"3108";[BANNED] WARNA PARIWARA INDONESIA, PT;BRTL;ID;IDR;"31.202.168.6-016.000";;banned per oktl'17 [BANNED] ;;[BANNED] WARNA PARIWARA INDONESIA, PT
"3109";FEDERAL KARYATAMA, PT;BRTL;ID;IDR;;;;;FEDERAL KARYATAMA, PT
"3110";KEMENTRIAN KOPERASI & UKM;BRTL;ID;IDR;;;;;KEMENTRIAN KOPERASI & UKM
"3112";ROHTO LABORATORIES INDONESIA,PT;BRTL;ID;IDR;X;;;;ROHTO LABORATORIES INDONESIA,PT
"3113";KEMENTERIAN PAN DAN REFORMASI BIROKRASI;BRTL;ID;IDR;X;X;X;X;KEMENTERIAN PAN DAN REFORMASI BIROKRASI
"3125";PILKADA SULUT;BRTL;ID;IDR;XXX;;;;PILKADA SULUT
"3161";STAR MULTI MEDIA ABADI, PT;BRTL;ID;IDR;XX;;;;STAR MULTI MEDIA ABADI, PT
"3162";ASURANSI SINAR MAS, PT;BRTL;ID;IDR;XXXX;;;;ASURANSI SINAR MAS, PT
"3186";PERMATA BANK, PT;BRTL;ID;IDR;X;X;X;X;PERMATA BANK, PT
"3193";MPG LONDON;BRTL;ID;IDR;;;;;MPG LONDON
"3195";[BANNED] PANITIA PELAKSANA INDONESIA OPEN GRANDPRIX GOLD  2010;BRTL;ID;IDR;"00.721.102.2-722.000";;;;[BANNED] PANITIA PELAKSANA INDONESIA OPEN GRANDPRIX GOLD  2010
"3197";xxxxx CITRA HANNOCHS NIAGANTARA, CV;BRTL;ID;IDR;XX;;ganti dr CV jadi PT;;xxxxx CITRA HANNOCHS NIAGANTARA, CV
"3202";NEO@ OGILVY SINGAPORE;BRTL;ID;IDR;X;X;X;X;NEO@ OGILVY SINGAPORE
"3209";PANITIA PASAR SENI ITB;BRTL;ID;IDR;;;;;PANITIA PASAR SENI ITB
"3216";PEMERINTAH KOTA DEPOK;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;PEMERINTAH KOTA DEPOK
"3267";PANITIA FESTIVAL SENI SURABAYA 2010;BRTL;ID;IDR;;;;;PANITIA FESTIVAL SENI SURABAYA 2010
"3273";CLARA JAYA ABADI, CV;BRTL;ID;IDR;"01.545.155.2-004.000";;;;CLARA JAYA ABADI, CV
"3287";HENFIN BERSAUDARA, CV;BRTL;ID;IDR;"02.110.122.5-009.000";X;X;X;HENFIN BERSAUDARA, CV
"3288";MULTI ARTHA MEDIA;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;MULTI ARTHA MEDIA
"3290";KERAMIKA INDONESIA ASOSIASI, TBK PT;BRTL;ID;IDR;"01.001.688.9-054.000";;;;KERAMIKA INDONESIA ASOSIASI, TBK PT
"3292";KEMENTERIAN KELAUTAN DAN PERIKANAN;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;KEMENTERIAN KELAUTAN DAN PERIKANAN
"3294";BAKRIE SUMATERA PLANTATION, PT;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;BAKRIE SUMATERA PLANTATION, PT
"3296";KEMENTERIAN KESEHATAN COMMON RISK FACTOR NCD;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;KEMENTERIAN KESEHATAN COMMON RISK FACTOR NCD
"3314";KEMENTERIAN PERDAGANGAN DALAM NEGERI;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;KEMENTERIAN PERDAGANGAN DALAM NEGERI
"3347";JAYA AGUNG MAKMUR, PT;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;JAYA AGUNG MAKMUR, PT
"3351";DITJEN PEMBINAAN DAN PENEMPATAN TENAGA KERJA;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;DITJEN PEMBINAAN DAN PENEMPATAN TENAGA KERJA
"3356";SPORT STATIONS;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;SPORT STATIONS
"3360";KINARYA CIPTA IDEA, CV;BRTL;ID;IDR;"02.836.671.4-024.000";;;;KINARYA CIPTA IDEA, CV
"3362";KEMENTERIAN PU;BRTL;ID;IDR;;;;;KEMENTERIAN PU
"3364";MONRIVE;BRTL;ID;IDR;XX;;;;MONRIVE
"3365";GEMILANG INDORAYA ABADI, PT;BRTL;ID;IDR;"03.063.522.1-005.000";;;;GEMILANG INDORAYA ABADI, PT
"3366";KORPS LALU LINTAS POLRI;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;KORPS LALU LINTAS POLRI
"3379";PAN;BRTL;ID;IDR;"00.000.000.0-000.000";;;;PAN
"3380";INITIATIVE WORLDWIDE;BRTL;ID;IDR;XX;;;;INITIATIVE WORLDWIDE
"3384";DINAS KEBUDAYAAN DAN PARIWISATA PROV.MALUKU UTARA;BRTL;ID;IDR;XX;;;;DINAS KEBUDAYAAN DAN PARIWISATA PROV.MALUKU UTARA
"3402";GUSWAR ABDI SEJAHTERA. PT;BRTL;ID;IDR;"02.597.018.7-412.000";X;X;X;GUSWAR ABDI SEJAHTERA. PT
"3456";SKYLAR PICTURE, PT;BRTL;ID;IDR;;;;;SKYLAR PICTURE, PT
"3462";TAMAN BUAH MEKARSARI;BRTL;ID;IDR;X;;;;TAMAN BUAH MEKARSARI
"3470";CANTING RUMAH KREASI, PT;BRTL;ID;IDR;"31.186.742.8-411.000";;;;CANTING RUMAH KREASI, PT
"3471";PARTAI DAMAI SEJAHTERA;BRTL;ID;IDR;;;;;PARTAI DAMAI SEJAHTERA
"3484";MOZZERO,PT;BRTL;ID;IDR;;;;;MOZZERO,PT
"3496";PANITIA SNMPTN 2011;BRTL;ID;IDR;XXX;;;;PANITIA SNMPTN 2011
"3497";ASURANSI JASA INDONESIA (PERSERO), PT;BRTL;ID;IDR;"01.001.599-8-051.000";;;;ASURANSI JASA INDONESIA (PERSERO), PT
"3509";BANK SUMSEL BABEL. PT;BRTL;ID;IDR;"01.129.487.3-308.000";;;;BANK SUMSEL BABEL. PT
"3512";SMESCO;BRTL;ID;IDR;X;;;;SMESCO
"3514";YAY. SCIENCE DAN TEKNOLOGI;BRTL;ID;IDR;"02.606.513.6-423.000";;;;YAY. SCIENCE DAN TEKNOLOGI
"3526";DISPOLY INDONESIA. PT;BRTL;ID;IDR;X;;;;DISPOLY INDONESIA. PT
"3527";PUSAT PROMOSI KESEHATAN - SEKJEN KEMENTRIAN KESEHATAN RI;BRTL;ID;IDR;X;;;;PUSAT PROMOSI KESEHATAN - SEKJEN KEMENTRIAN KESEHATAN RI
"3528";HIMPUNAN KELOMPOK TANI INDONESIA KALTIM;BRTL;ID;IDR;X;;;;HIMPUNAN KELOMPOK TANI INDONESIA KALTIM
"3529";ALAM KHATULISTIWA. PT;BRTL;ID;IDR;"02.310.647.9-024.000";;;;ALAM KHATULISTIWA. PT
"3532";UNIVERSITAS ISLAM BANDUNG;BRTL;ID;IDR;X;;;;UNIVERSITAS ISLAM BANDUNG
"2990";ASPIRA OTOPART TBK;BRTL;ID;IDR;XX;;;;ASPIRA OTOPART TBK
"2991";ARIF AFANDY - ADIES KADIR;BRTL;ID;IDR;XX;;;;ARIF AFANDY - ADIES KADIR
"3005";PEMPROV KEPULAUAN RIAU;BRTL;ID;IDR;;;;;PEMPROV KEPULAUAN RIAU
"3011";KPU KOTA SURABAYA;BRTL;ID;IDR;XXXX;;;;KPU KOTA SURABAYA
"3035";KEMENTERIAN PENDIDIKAN NASIONAL;BRTL;ID;IDR;XXX;;;;KEMENTERIAN PENDIDIKAN NASIONAL
"3044";ANTAR MITRA SEMBADA, PT;BRTL;ID;IDR;X;X;X;X;ANTAR MITRA SEMBADA, PT
"3059";YAYASAN PENDIDIKAN BAKRIE;BRTL;ID;IDR;"02.433.895.6-011.000";;;;YAYASAN PENDIDIKAN BAKRIE
"3060";DINBUDPAR SUMATERA UTARA;BRTL;ID;IDR;XXX;;;;DINBUDPAR SUMATERA UTARA
"3062";RASICIPTA CONSULTAMA, PT;BRTL;ID;IDR;XX;;;;RASICIPTA CONSULTAMA, PT
"1609";KEMENTRIAN PEMUDA DAN OLAH RAGA;BRTL;ID;IDR;;;;;KEMENTRIAN PEMUDA DAN OLAH RAGA
"3065";RAM PITI ANUGRAH, PT (revisi);BRTL;ID;IDR;"02.671.082.2-034.000";;;;RAM PITI ANUGRAH, PT (revisi)
"3076";MENKOMINFO;BRTL;ID;IDR;;;;;MENKOMINFO
"3081";UPTREND INTERNATIONAL INDONESIA, PT;BRTL;ID;IDR;XX;;;;UPTREND INTERNATIONAL INDONESIA, PT
"3087";TERA COMPUTER SYSTEM;BRTL;ID;IDR;XX;;;;TERA COMPUTER SYSTEM
"3088";DELTA JANGKAR INDONESIA;BRTL;ID;IDR;XX;;;;DELTA JANGKAR INDONESIA
"3089";ASIA HEALTH ENERGY BEVERAGES;BRTL;ID;IDR;;;;;ASIA HEALTH ENERGY BEVERAGES
"3090";AHRS RACING PRODUCT, PT;BRTL;ID;IDR;;;;;AHRS RACING PRODUCT, PT
"3091";OAKLEY;BRTL;ID;IDR;XX;;;;OAKLEY
"3092";KTM RACING TEAM;BRTL;ID;IDR;X;;;;KTM RACING TEAM
"3093";A&W FOOD AND BEVERAGES INDONESIA;BRTL;ID;IDR;XX;;;;A&W FOOD AND BEVERAGES INDONESIA
"3094";MASSCOM MEDIA, PT;BRTL;ID;IDR;XX;;;;MASSCOM MEDIA, PT
"3095";GENERAL MOTOR AUTOSPEED INDONESIA, PT;BRTL;ID;IDR;XX;;;;GENERAL MOTOR AUTOSPEED INDONESIA, PT
"3096";MACBETH INDONESIA;BRTL;ID;IDR;XX;;;;MACBETH INDONESIA
"3097";TAG HEUER INDONESIA;BRTL;ID;IDR;XX;;;;TAG HEUER INDONESIA
"3102";KEMENTRIAN DALAM NEGERI RI;BRTL;ID;IDR;;;;;KEMENTRIAN DALAM NEGERI RI
"3129";OMBUDSMAN RI;BRTL;ID;IDR;;;;;OMBUDSMAN RI
"3130";DITJEN HKI;BRTL;ID;IDR;;;;;DITJEN HKI
"3147";BANK BNI SYARIAH, PT;BRTL;ID;IDR;"01.061.343.8-093.000";;;;BANK BNI SYARIAH, PT
"3148";PLN DISTRIBUSI JAKARTA DAN TANGERANG;BRTL;ID;IDR;;;;;PLN DISTRIBUSI JAKARTA DAN TANGERANG
"3165";BINA MARGA, PT;BRTL;ID;IDR;XX;;;;BINA MARGA, PT
"3224";PEMKOT BANTEN;BRTL;ID;IDR;XX;;;;PEMKOT BANTEN
"3227";DRS. SETYA NOVANTO;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;DRS. SETYA NOVANTO
"3230";BAPAK MUHIDIN.M SAID;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;BAPAK MUHIDIN.M SAID
"3251";KEMENPERIN;BRTL;ID;IDR;XX;;;;KEMENPERIN
"3264";ADARO INDONESIA, PT;BRTL;ID;IDR;XX;;;;ADARO INDONESIA, PT
"3277";BADAN PEMBINAAN HUKUM NASIONAL;BRTL;ID;IDR;XX;;;;BADAN PEMBINAAN HUKUM NASIONAL
"3281";PLASTIC CULTURE INDONESIA;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;PLASTIC CULTURE INDONESIA
"3303";MAJALAH MARKETING;BRTL;ID;IDR;;;;;MAJALAH MARKETING
"3307";DEWAN MAHASISWA JUSTICIA FH UGM;BRTL;ID;IDR;;;;;DEWAN MAHASISWA JUSTICIA FH UGM
"3312";LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN
"3317";AVAFX.LTD;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;AVAFX.LTD
"3358";PSA AIDS;BRTL;ID;IDR;;;;;PSA AIDS
"3361";KEMENBUDPAR;BRTL;ID;IDR;;;;;KEMENBUDPAR
"3372";KETUA DPRD JAWA TENGAH;BRTL;ID;IDR;;;;;KETUA DPRD JAWA TENGAH
"3401";ENTERPRENEUR TV;BRTL;ID;IDR;;;;;ENTERPRENEUR TV
"3405";KASKUS Networks;BRTL;ID;IDR;;;;;KASKUS Networks
"3418";HOTEL SULTAN;BRTL;ID;IDR;;;;;HOTEL SULTAN
"3420";PERSEK IKATAN MOTOR INDONESIA;BRTL;ID;IDR;"01.342.804.0-077.000";X;X;X;PERSEK IKATAN MOTOR INDONESIA
"3441";FEDERAL INTERNATIONAL FINANCE. PT;BRTL;ID;IDR;"01.331.465.3-091.000";X;X;X;FEDERAL INTERNATIONAL FINANCE. PT
"3468";DUALIMA. PT;BRTL;ID;IDR;X;;;;DUALIMA. PT
"3486";MEGA MULTI PROMOTAMA;BRTL;ID;IDR;X;;;;MEGA MULTI PROMOTAMA
"3491";PANITIA KEKETUAAN ASEAN ;BRTL;ID;IDR;XX;;;;PANITIA KEKETUAAN ASEAN 
"3492";HOTEL SANTIKA MALANG;BRTL;ID;IDR;X;;;;HOTEL SANTIKA MALANG
"3507";KEMENTRIAN PERHUBUNGAN DIRJEM PERHUBUNGAN DARAT;BRTL;ID;IDR;XX;;;;KEMENTRIAN PERHUBUNGAN DIRJEM PERHUBUNGAN DARAT
"3395";BUSINESS REVIEW;BRTL;ID;IDR;X;X;X;X;BUSINESS REVIEW
"3396";PEMERINTAH PROVINSI MALUKU UTARA;BRTL;ID;IDR;"00.000.000.0-000.000";X;X;X;PEMERINTAH PROVINSI MALUKU UTARA
"3428";MEDIATAMA BINAKREASI. PT;BRTL;ID;IDR;"01.544.895.4-007.000";;;;MEDIATAMA BINAKREASI. PT
"3452";DYNAMIC CREATIVISINDO WORK, PT;BRTL;ID;IDR;"31.288.696.3-403.000";;;;DYNAMIC CREATIVISINDO WORK, PT
"3459";CIPTA MANDIRI BANGSA. PT;BRTL;ID;IDR;"02.561.381.1-009.000";;;;CIPTA MANDIRI BANGSA. PT
"3461";DKK KOTA TIDORE KEPULAUAN;BRTL;ID;IDR;X;;;;DKK KOTA TIDORE KEPULAUAN
"3465";MAJALAH ADOI INDONESIA;BRTL;ID;IDR;;;;;MAJALAH ADOI INDONESIA
"3478";SEMANGAT SEJAHTERA BERSAMA, PT;BRTL;ID;IDR;XX;;;;SEMANGAT SEJAHTERA BERSAMA, PT
"3483";INTI SEJAHTERA, PT;BRTL;ID;IDR;XX;;;;INTI SEJAHTERA, PT
"3488";MCDONALDS INDONESIA;BRTL;ID;IDR;X;;;;MCDONALDS INDONESIA
"2983";RSM AAJ ASSOCIATES;BRTL;ID;IDR;;;;;RSM AAJ ASSOCIATES
"2985";FORUM KOMUNIKASI ALUMNI ESQ;BRTL;ID;IDR;XX;;;;FORUM KOMUNIKASI ALUMNI ESQ
"2996";[BANNED] PANGHEGAR KANA PROPERTY ;BRTL;ID;IDR;"02.606.939.3-423.000";;;;[BANNED] PANGHEGAR KANA PROPERTY 
"2999";ATRIUM PONDOK GEDE;BRTL;ID;IDR;XX;;;;ATRIUM PONDOK GEDE
"3000";HANNA GRAHA ABADI, PT;BRTL;ID;IDR;XX;;;;HANNA GRAHA ABADI, PT
"3007";JAVA PARAGON HOTEL & RESIDENCE ;BRTL;ID;IDR;XX;;;;JAVA PARAGON HOTEL & RESIDENCE 
"3020";PANITIA IIFSO ;BRTL;ID;IDR;;;;;PANITIA IIFSO 
"3028";KPUD SUMATERA BARAT ;BRTL;ID;IDR;"00.000.000.0-000.000";;;;KPUD SUMATERA BARAT 
"3029";[BANNED] HOTEL PANGERAN BEACH;BRTL;ID;IDR;"00.000.000.0-000.000";;;;[BANNED] HOTEL PANGERAN BEACH
"3030";BAKRIE CONNECTIVITY;BRTL;ID;IDR;XX;;;;BAKRIE CONNECTIVITY
"3040";INTAN ALAMI, CV;BRTL;ID;IDR;"02.587.117.9-443.000";;;;INTAN ALAMI, CV
"3041";CAGUB SUMBAR NO. URUT 1;BRTL;ID;IDR;XX;;;;CAGUB SUMBAR NO. URUT 1
"3042";DELIFOOD SENTOSA COORPINDO, PT;BRTL;ID;IDR;X;X;X;X;DELIFOOD SENTOSA COORPINDO, PT
"3061";NIPSEA PAINT & CHEMICALS, PT;BRTL;ID;IDR;;;;;NIPSEA PAINT & CHEMICALS, PT
"3064";PERHIMPUNAN ALUMNI KOLOSE KANISIUS JAKARTA;BRTL;ID;IDR;;;;;PERHIMPUNAN ALUMNI KOLOSE KANISIUS JAKARTA
"3066";KOMISI PERLINDUNGAN ANAK INDONESIA;BRTL;ID;IDR;X;X;X;X;KOMISI PERLINDUNGAN ANAK INDONESIA
"3083";SEKAWAN BAHKTI INTILAND, PT;BRTL;ID;IDR;"01.531.163.2-074.000";;;;SEKAWAN BAHKTI INTILAND, PT
"3107";PERKEBUNAN NUSANTARA (PERSERO),PT;BRTL;ID;IDR;X;;;;PERKEBUNAN NUSANTARA (PERSERO),PT
"3128";DINAS PENDIDIKAN PROV.SUMATERA UTARA;BRTL;ID;IDR;X;X;X;X;DINAS PENDIDIKAN PROV.SUMATERA UTARA
"3131";PERBANKAN SYARIAH INDONESIA;BRTL;ID;IDR;X;X;;X;PERBANKAN SYARIAH INDONESIA
"3140";VELTYNO GEMAVIZAL NUSAINDO, PT;BRTL;ID;IDR;"21.023.760.8.028.000";;;;VELTYNO GEMAVIZAL NUSAINDO, PT
"3151";KEMENTERIAN LUAR NEGERI;BRTL;ID;IDR;"000";X;X;X;KEMENTERIAN LUAR NEGERI
"3159";KARYA HIDUP SENTOSA, CV;BRTL;ID;IDR;XX;;;;KARYA HIDUP SENTOSA, CV
